x,y,L_track,R_track
-16.33492011,-5.5930919,1.5,1.5
-16.23607029,-5.718243119,1.5,1.5
-16.13504833,-5.841647659,1.5,1.5
-16.03188511,-5.963267822,1.5,1.5
-15.92661212,-6.083066461,1.5,1.5
-15.81926153,-6.20100698,1.5,1.5
-15.70986613,-6.317053355,1.5,1.5
-15.59845933,-6.431170139,1.5,1.5
-15.48507516,-6.543322473,1.5,1.5
-15.36974826,-6.653476099,1.5,1.5
-15.25251385,-6.761597371,1.5,1.5
-15.13340775,-6.867653261,1.5,1.5
-15.01246633,-6.971611375,1.5,1.5
-14.88972655,-7.073439958,1.5,1.5
-14.76522588,-7.173107905,1.5,1.5
-14.63900237,-7.270584771,1.5,1.5
-14.51109456,-7.365840783,1.5,1.5
-14.38154152,-7.458846842,1.5,1.5
-14.25038284,-7.549574541,1.5,1.5
-14.11765857,-7.637996164,1.5,1.5
-13.98340925,-7.724084704,1.5,1.5
-13.8476759,-7.807813864,1.5,1.5
-13.71049997,-7.889158068,1.5,1.5
-13.57192336,-7.968092469,1.5,1.5
-13.43198841,-8.044592956,1.5,1.5
-13.29073786,-8.118636161,1.5,1.5
-13.14821485,-8.190199467,1.5,1.5
-13.00446291,-8.259261015,1.5,1.5
-12.85952597,-8.325799709,1.5,1.5
-12.71344829,-8.389795224,1.5,1.5
-12.56627448,-8.451228013,1.5,1.5
-12.41804952,-8.51007931,1.5,1.5
-12.26881867,-8.566331139,1.5,1.5
-12.11862751,-8.619966318,1.5,1.5
-11.96752193,-8.670968462,1.5,1.5
-11.81554808,-8.719321994,1.5,1.5
-11.66275238,-8.765012142,1.5,1.5
-11.5091815,-8.808024952,1.5,1.5
-11.35488236,-8.848347283,1.5,1.5
-11.19990209,-8.88596682,1.5,1.5
-11.04428802,-8.920872071,1.5,1.5
-10.88808769,-8.953052374,1.5,1.5
-10.73134881,-8.982497899,1.5,1.5
-10.57411925,-9.009199653,1.5,1.5
-10.41644706,-9.033149478,1.5,1.5
-10.25838038,-9.054340059,1.5,1.5
-10.0999675,-9.072764924,1.5,1.5
-9.941256814,-9.088418444,1.5,1.5
-9.782296793,-9.101295838,1.5,1.5
-9.623135996,-9.111393172,1.5,1.5
-9.46382304,-9.118707362,1.5,1.5
-9.304406587,-9.123236173,1.5,1.5
-9.144935334,-9.124978224,1.5,1.5
-8.985457991,-9.12393298,1.5,1.5
-8.826023272,-9.120100762,1.5,1.5
-8.666679878,-9.113482741,1.5,1.5
-8.507476481,-9.104080937,1.5,1.5
-8.348461712,-9.091898222,1.5,1.5
-8.189684142,-9.076938319,1.5,1.5
-8.031192271,-9.059205796,1.5,1.5
-7.873034512,-9.03870607,1.5,1.5
-7.715259176,-9.015445403,1.5,1.5
-7.557914455,-8.989430899,1.5,1.5
-7.401048413,-8.960670506,1.5,1.5
-7.244708964,-8.929173009,1.5,1.5
-7.088943865,-8.894948028,1.5,1.5
-6.933800695,-8.858006017,1.5,1.5
-6.779326843,-8.818358262,1.5,1.5
-6.625569494,-8.776016873,1.5,1.5
-6.472575616,-8.730994782,1.5,1.5
-6.320391941,-8.683305743,1.5,1.5
-6.169064954,-8.632964323,1.5,1.5
-6.01864088,-8.579985899,1.5,1.5
-5.869165668,-8.524386652,1.5,1.5
-5.720684974,-8.466183568,1.5,1.5
-5.573244154,-8.405394423,1.5,1.5
-5.426888245,-8.342037787,1.5,1.5
-5.281661952,-8.276133013,1.5,1.5
-5.137609636,-8.207700231,1.5,1.5
-4.994775298,-8.136760345,1.5,1.5
-4.853202569,-8.063335024,1.5,1.5
-4.712934692,-7.987446696,1.5,1.5
-4.574014515,-7.909118542,1.5,1.5
-4.43648447,-7.828374488,1.5,1.5
-4.300386568,-7.745239198,1.5,1.5
-4.16576238,-7.659738066,1.5,1.5
-4.03265303,-7.571897208,1.5,1.5
-3.901099175,-7.481743458,1.5,1.5
-3.771141,-7.389304352,1.5,1.5
-3.642818202,-7.294608128,1.5,1.5
-3.516169978,-7.19768371,1.5,1.5
-3.391235013,-7.098560705,1.5,1.5
-3.268051471,-6.997269391,1.5,1.5
-3.146656977,-6.893840708,1.5,1.5
-3.027088614,-6.788306249,1.5,1.5
-2.909382904,-6.680698251,1.5,1.5
-2.793575802,-6.571049583,1.5,1.5
-2.67970268,-6.459393738,1.5,1.5
-2.567798324,-6.345764822,1.5,1.5
-2.457896914,-6.230197545,1.5,1.5
-2.350032022,-6.112727206,1.5,1.5
-2.244236595,-5.993389689,1.5,1.5
-2.140542949,-5.872221445,1.5,1.5
-2.038982758,-5.749259487,1.5,1.5
-1.939587045,-5.624541374,1.5,1.5
-1.842386171,-5.498105203,1.5,1.5
-1.747409826,-5.369989593,1.5,1.5
-1.654687022,-5.24023368,1.5,1.5
-1.564246082,-5.108877097,1.5,1.5
-1.476114631,-4.975959969,1.5,1.5
-1.39031959,-4.841522897,1.5,1.5
-1.306887166,-4.705606945,1.5,1.5
-1.225842844,-4.568253629,1.5,1.5
-1.147211379,-4.429504906,1.5,1.5
-1.07101679,-4.289403158,1.5,1.5
-0.997282351,-4.147991178,1.5,1.5
-0.926030585,-4.005312163,1.5,1.5
-0.857283256,-3.861409695,1.5,1.5
-0.791061363,-3.716327731,1.5,1.5
-0.727385136,-3.570110586,1.5,1.5
-0.666274023,-3.422802923,1.5,1.5
-0.607746693,-3.27444974,1.5,1.5
-0.551821022,-3.125096351,1.5,1.5
-0.498514093,-2.974788378,1.5,1.5
-0.44784219,-2.823571733,1.5,1.5
-0.39982079,-2.671492607,1.5,1.5
-0.354464562,-2.518597453,1.5,1.5
-0.311787361,-2.364932975,1.5,1.5
-0.271802222,-2.21054611,1.5,1.5
-0.234521359,-2.055484016,1.5,1.5
-0.199956161,-1.89979406,1.5,1.5
-0.168117185,-1.743523797,1.5,1.5
-0.139014156,-1.586720962,1.5,1.5
-0.112655965,-1.429433451,1.5,1.5
-0.089050662,-1.271709308,1.5,1.5
-0.068205459,-1.113596712,1.5,1.5
-0.050126722,-0.95514396,1.5,1.5
-0.034819974,-0.796399452,1.5,1.5
-0.02228989,-0.637411677,1.5,1.5
-0.012540297,-0.4782292,1.5,1.5
-0.005574175,-0.318900645,1.5,1.5
-0.00139365,-0.159474679,1.5,1.5
0,-4.47E-15,1.5,1.5
0,0.244897959,1.5,1.5
0,0.489795918,1.5,1.5
0,0.734693878,1.5,1.5
0,0.979591837,1.5,1.5
0,1.224489796,1.5,1.5
0,1.469387755,1.5,1.5
0,1.714285714,1.5,1.5
0,1.959183673,1.5,1.5
0,2.204081633,1.5,1.5
0,2.448979592,1.5,1.5
0,2.693877551,1.5,1.5
0,2.93877551,1.5,1.5
0,3.183673469,1.5,1.5
0,3.428571429,1.5,1.5
0,3.673469388,1.5,1.5
0,3.918367347,1.5,1.5
0,4.163265306,1.5,1.5
0,4.408163265,1.5,1.5
0,4.653061224,1.5,1.5
0,4.897959184,1.5,1.5
0,5.142857143,1.5,1.5
0,5.387755102,1.5,1.5
0,5.632653061,1.5,1.5
0,5.87755102,1.5,1.5
0,6.12244898,1.5,1.5
0,6.367346939,1.5,1.5
0,6.612244898,1.5,1.5
0,6.857142857,1.5,1.5
0,7.102040816,1.5,1.5
0,7.346938776,1.5,1.5
0,7.591836735,1.5,1.5
0,7.836734694,1.5,1.5
0,8.081632653,1.5,1.5
0,8.326530612,1.5,1.5
0,8.571428571,1.5,1.5
0,8.816326531,1.5,1.5
0,9.06122449,1.5,1.5
0,9.306122449,1.5,1.5
0,9.551020408,1.5,1.5
0,9.795918367,1.5,1.5
0,10.04081633,1.5,1.5
0,10.28571429,1.5,1.5
0,10.53061224,1.5,1.5
0,10.7755102,1.5,1.5
0,11.02040816,1.5,1.5
0,11.26530612,1.5,1.5
0,11.51020408,1.5,1.5
0,11.75510204,1.5,1.5
0,12,1.5,1.5
