step,x,y
55,15.633957275058052,6.546005584082205
56,16.102757463818783,6.026172550293563
57,16.53009273185639,5.471749815648574
58,16.913078596210802,4.8858131060077605
59,17.24925795254048,4.271823333798348
60,17.536835205428154,3.6336232682847376
61,17.774506098263544,2.97520657142869
62,17.961048431587407,2.300520008735991
63,18.095290920193825,1.6135127640487494
64,18.176174766589416,0.9182014644194003
65,18.20289939839051,0.21871179755140724
66,18.1751364206,-0.4807374265272272
67,18.09325901682227,-1.1759324284875536
68,17.958337735362033,-1.8628066875838805
69,17.771575783148748,-2.5374324899406266
70,17.534133463412438,-3.1959316507588005
71,17.24719931001997,-3.834421111609132
72,16.912086976254837,-4.44899390937884
73,16.530365301464318,-5.035754987668056
74,16.10404377154389,-5.590957611154566
75,15.635726613979916,-6.111225849596237
76,15.128604644545797,-6.593747670985967
77,14.586010156774687,-7.036004634572078
78,14.011214432080417,-7.43551668053964
79,13.407515582767871,-7.78984378836334
80,12.776797903340826,-8.093480427881966
81,12.125689350826212,-8.350497261654239
82,11.456639602508597,-8.556342918096478
83,10.773691214386153,-8.709905606145869
84,10.080986048745997,-8.810700216594267
85,9.38260842115043,-8.858330976340321
86,8.682633160022949,-8.852445926679017
87,7.985179153213533,-8.792797721463003
88,7.2944290584702625,-8.679376794768842
89,6.614579887362309,-8.512628167956422
90,5.949713889015724,-8.293645967212619
91,5.303668662081515,-8.02415465982864
92,4.680135505367159,-7.706025122567747
93,4.082763339968174,-7.341132678131681
94,3.5151819616444193,-6.931435986687746
95,2.9809698214709384,-6.479089449958139
96,2.483538233834562,-5.9865837996133395
97,2.025919238996389,-5.45688118912015
98,1.6105387984535813,-4.893446108907297
99,1.2394151458337852,-4.2999250608676
100,0.9145219858973115,-3.6798892275269024
101,0.637822510145886,-3.0368982477154542
102,0.41122966380200104,-2.3745873826484702
103,0.23651046799834907,-1.696742855771012
104,0.11510177140728244,-1.0073518720817427
105,0.04786977719702304,-0.310588024745709
106,0.034870252533443016,0.38929125938729137
107,0.07553928084655437,1.0881088537107797
108,0.16928613045736732,1.7818029708748564
109,0.3155391403004503,2.4663539602918894
110,0.5136905798999458,3.1377227166282617
111,0.7631382311751441,3.7917684866423236
112,1.062395722945165,4.42457568762815
113,1.4129101869457172,5.030496153140255
114,1.8063469619247638,5.609467226764911
115,2.242957151776184,6.1566157825684575
116,2.7204156227806244,6.668507771630703
117,3.2364796509412894,7.141453771548863
118,3.7871359291873943,7.573631585912521
119,4.369633864010939,7.9618276136179915
120,4.980408646497273,8.303813234775914
121,5.615595457703597,8.597986168387322
122,6.271311274880846,8.843010181707593
123,6.943761580194787,9.037459627279413
124,7.628928964621357,9.18079718452821
125,8.323217486903284,9.27003533683751
126,9.022348662892323,9.304900774740723
127,9.722040445467963,9.284130377630328
128,10.418042393938409,9.209422361157241
129,11.10607764504098,9.080552297759175
130,11.782197421131201,8.899273373502357
131,12.442619790360485,8.667233949650331
132,13.08349035913902,8.385658179965729
133,13.701217773996675,8.056397127101473
134,14.29263664719385,7.681932554109336
135,14.854184149245697,7.264003848539437
136,15.382474048643331,6.804754698083569
137,15.87379993428348,6.3061577926580314
138,16.325927875199437,5.771760632258485
139,16.73508621883493,5.20379104695179
140,17.09801337490911,4.605222855862499
141,17.411556022744595,3.979370630502299
142,17.673546990979236,3.3302475816406254
143,17.88076693451448,2.6616222044664926
144,18.033408480301606,1.9784673475711347
145,18.132220969195515,1.285476660737184
146,18.17837411717028,0.5869998272401669
147,18.169259625573805,-0.11294083170381664
148,18.11300967716455,-0.8106771309630396
149,18.00720499415219,-1.502634766264981
150,17.850787040248647,-2.184934864239933
151,17.646378440202273,-2.8544250614998194
152,17.39074587805881,-3.5060783383057976
153,17.1007572182971,-4.1431863175444885
154,16.740800310894322,-4.743545397440034
155,16.33079546847499,-5.310904216171792
156,15.88864385939588,-5.853584559089016
157,15.41439112416928,-6.368447980910849
158,14.882169231305172,-6.823134528717298
159,14.32046396948584,-7.240851177708544
160,13.743814633529725,-7.637683060678364
161,13.113975797480517,-7.94313852486943
162,12.477001584072607,-8.233420889909702
163,11.819464861139505,-8.473515575386905
164,11.14621868236863,-8.665191298342148
165,10.458468393380953,-8.795573582404687
