step,x,y
0,-0.9856689521696342,-6.602352285965629
1,-0.8906124442067477,-5.908836417153745
2,-0.818145342368482,-5.212597579432693
3,-0.5051120999047352,-4.586490408804027
4,-0.5376052472451667,-3.8872449616426503
5,-0.7258629621295574,-3.213035029361534
6,-0.8660359204177325,-2.527213229062986
7,-0.9705636904182956,-1.8350615511059725
8,-1.0478410077672995,-1.1393401871797657
9,-1.0958705703811065,-0.4409898731430879
10,-1.1072577094273282,0.2589175014889715
11,-1.089022718307075,0.9586799505378215
12,-0.6458336590039397,1.5005133730156177
13,-0.4412363278140683,2.1699459178399505
14,-0.15263514546225337,2.8076836049379725
15,0.11243265388972701,3.4555563252671266
16,0.3422391268112436,4.116759005996245
17,0.5246150583789211,4.792583701893652
18,0.6411941049867578,5.48280781469471
19,0.7567581454055595,6.173202594919823
20,0.8712989175524215,6.863767878956025
21,0.9841237887611517,7.554615581736264
22,1.0934553206040738,8.246024734224774
23,1.1804978570297275,8.940591935331037
24,1.2820554442703125,9.633185652075472
25,1.4014568390850948,10.32292713039636
26,1.4664883535068707,11.019899799969572
27,1.4991719571750262,11.71913637084617
28,1.5692306163992096,12.41562167885181
29,1.6207123553055875,13.113725990942186
30,1.6877719142439946,13.810506455331785
31,1.7566278674332108,14.507111693404543
32,1.8055621899309888,15.205399192993132
33,1.8643336545182825,15.90292762606971
34,1.925711802796808,16.600231521737804
35,2.037273339750619,17.29128435869928
36,2.1978363377684533,17.972620930202325
37,2.426008485947054,18.634389372178493
38,2.254270203754937,19.31299526843176
39,2.4243032580379604,19.992030437219935
40,2.606961893025244,20.667778780217965
41,2.821735734627258,21.334016123034708
42,3.0491498924291704,21.996045428149856
43,3.3274611410716606,22.638340414023993
44,3.6070438100695212,23.280082987955343
45,3.903002616362178,23.9144396581164
46,4.230939481338559,24.532871071119867
47,4.593136901984861,25.1318811115008
48,4.968710511446788,25.7225963253524
49,5.355292479024511,26.30616670015199
50,5.744051889130946,26.888288784472536
51,6.140038656648187,27.46551879058037
52,6.549433841665176,28.03331768322186
53,6.9764843127629135,28.587959815713795
54,7.416241369718459,29.13258237387476
55,7.883791131437941,29.653540357128744
56,8.38974544889944,30.137286394468656
57,8.910495980998018,30.605067201384724
58,9.470774655620364,31.024695378183456
59,10.059591260777088,31.403238645844777
60,10.670461044475982,31.74505454273032
61,11.320101308089823,32.00576036907821
62,11.986495307570463,32.22004764694649
63,12.658867800763666,32.414765983004386
64,13.337202027991758,32.58757418932245
