step,x,y
0,-0.28125,-7.25
1,-0.2858173497320965,-6.55001490064686
2,-0.2899945380284205,-5.850027364259292
3,-0.14470865704189978,-5.16527046375666
4,-0.11719305801692634,-4.4658114643790725
5,-0.1106496524768651,-3.7658420480158012
6,-0.07429866938441265,-3.0667865380395103
7,-0.038664048044235524,-2.367694145174345
8,-0.005302646651942626,-1.6684895850510988
9,-0.02152453485413021,-0.968677574334538
10,-0.0035532501184665326,-0.2689083031279854
11,0.018233932661844247,0.43075255662229195
12,0.04477879346423998,1.130249068668622
13,0.07332937363706703,1.8296665865874935
14,0.11681945124438955,2.5283142897610666
15,0.23881503644973465,3.217601658853527
16,0.23975403235849452,3.9176010290580177
17,0.2833495701642561,4.616242159455754
18,0.26570563423951093,5.3160197609300255
19,0.25252714884047217,6.015895698166467
20,0.24728753233746018,6.715876088191003
21,0.24895918103365908,7.415874092181468
22,0.2586841116779077,8.11580653586726
23,0.2711113012580427,8.815696216430663
24,0.2937555145946695,9.515329863136111
25,0.34951187042771165,10.213105779017578
26,0.353483197072028,10.913094513615988
27,0.3598561348853892,11.613065502774559
28,0.3765766740665175,12.312865776831016
29,0.40090856097181105,13.012442762787263
30,0.5719285081927055,13.691230047326803
31,0.6116653053180438,14.390101270768017
32,0.637637392587615,15.089619283890526
33,0.6636518429504252,15.789135722848412
34,0.6898826201128382,16.48864408329127
35,0.6843864700171973,17.188622506054518
36,0.6881352629985086,17.888612467804816
37,0.7227527041931181,18.587755967213297
38,0.7610452990139558,19.286707809032094
39,0.7977492767196064,19.985744873872424
40,0.7784161726656335,20.68547784514621
41,0.7862140602176253,21.385434410191305
42,0.8061451203999276,22.08515060468734
43,0.8419410308736958,22.784234757556902
44,0.8766755944807317,23.48337244792342
45,0.8773781628274427,24.183372095350272
46,0.8830484122593157,24.88334912945309
47,0.9003057608775575,25.583136371347845
48,0.9047454611575674,26.28312229196441
49,0.913332725920265,26.983069617756783
50,0.9653280023682005,27.681135869073305
51,0.9602678641282958,28.381117579549368
52,0.9454206987014454,29.08096010589282
53,0.9213487736215193,29.780546085185534
54,0.886859587960069,30.479695923254894
55,0.8246751155527948,31.176928374731034
56,0.8702138672993636,31.875445534212005
57,0.8085279299420325,32.57272226918339
58,0.7123792973608912,33.266087570055
59,0.5880284519669321,33.95495393390927
60,0.42935085674098805,34.63673206554251
61,0.3800425016318992,35.33499325314815
62,0.2252566691773836,36.01766546297609
63,0.029465030669061032,36.689726200030584
64,-0.21171572071337774,37.346865336867374
65,-0.46382628164109807,37.99988927599113
66,-0.762157944403666,38.63313347769638
67,-1.0426998512815464,39.27445729487872
68,-1.4030464959190143,39.874582528224664
69,-1.8075041156200093,40.44590908446532
70,-2.257180028383095,40.98237117397462
71,-2.7240994341061793,41.50389420180676
72,-3.2230792168925735,41.994831240917115
73,-3.7385517165404485,42.46842188916386
74,-4.355555430876016,42.79903709827577
75,-4.9605339576691545,43.151174830021745
76,-5.572908031975858,43.49028837017756
77,-6.19331246773252,43.814477105474545
78,-6.822566386265462,44.121135720241746
79,-7.351455347691775,44.57969484018311
80,-8.031769287328633,44.74453701784338
81,-8.701977420948042,44.94657923528911
82,-9.37210650505814,45.14888348791312
83,-9.973687854261897,45.506793924042306
84,-10.638611587901552,45.72560075310095
85,-11.314503486418825,45.90772747140092
86,-12.010779097587033,45.97984039182672
87,-12.693010617009678,46.136557187053874
88,-13.381366484754754,46.26370355680513
89,-14.069035792399731,46.39451228481315
90,-14.758796740526268,46.513801154535265
91,-15.455936374712937,46.577017690711145
92,-16.14998116876011,46.66813203566305
93,-16.844327766076216,46.75691718529713
94,-17.540596245224332,46.82909893468553
95,-18.23733678224961,46.89657207056737
96,-18.934663365889353,46.95769191799293
97,-19.634430978855384,46.9396561800312
98,-20.333140262911655,46.98214543012547
99,-21.032624780969154,47.0090044881482
100,-21.73201552484197,47.03820358719306
101,-22.43103617760342,47.075218813964696
102,-23.130918969364863,47.08802809951102
103,-23.830054196538605,47.122812206869426
104,-24.53005290228416,47.12415829547954
105,-25.229913704258575,47.110199145801644
106,-25.92931938462127,47.081360035614296
107,-26.627748051868526,47.034483636784806
108,-27.302886774743275,46.84958446189467
109,-28.002839536699383,46.84145236314867
110,-28.70214411191457,46.810257634698054
111,-29.40030397625347,46.75953482103108
112,-30.094646319351607,46.6707164075067
113,-30.781681249090486,46.536615679251064
114,-31.46472903768749,46.38349573119484
115,-32.12640500715221,46.15505556083741
116,-32.76206882416427,45.86191478963411
117,-33.36405180783097,45.504680290494214
118,-33.93128256325545,45.09449829417969
119,-34.447054626529614,44.62123390850725
120,-34.929012294833235,44.11357574993661
121,-35.36068340988111,43.562522169571395
122,-35.69982573510288,42.950164036414684
123,-35.97678928807568,42.307286761715474
124,-36.2275045055529,41.653725838981146
125,-36.43679936133342,40.98574704938988
126,-36.5756680352568,40.29965996205857
127,-36.63714372348782,39.602364658936196
128,-36.68408711868143,38.90394049150805
129,-36.72282967465267,38.20501344641907
130,-36.75392028704435,37.50570423453844
131,-36.77237466212622,36.80594753679247
132,-36.7675781141322,36.10596397046585
133,-36.803763818599215,35.40689988556932
134,-36.770195771326925,34.70770521582252
135,-36.74242817401399,34.00825617512015
136,-36.95064761526068,33.33994138081517
137,-36.94646025354484,32.6399539052116
138,-36.76651933893383,31.96347680489781
139,-36.644130840145294,31.274259092295843
140,-36.59802043604223,30.575779435732066
141,-36.57678924223567,29.87610148380736
142,-36.52983894079994,29.17767778060486
143,-36.504461078551024,28.47813795750136
144,-36.65463840316781,27.79443716682539
145,-36.652821825009276,27.094439523940935
146,-36.48353037201517,26.415219085538833
147,-36.460508056367004,25.715597778700488
148,-36.45828700759464,25.01560130232196
149,-36.49221546813479,24.316424028974655
150,-36.50928915196039,23.616632281866544
151,-36.53689260179172,22.917176743924774
152,-36.56793454363577,22.217865369895616
153,-36.60597351753036,21.51889967941786
154,-36.69318599847928,20.824353796724186
155,-36.74958075540829,20.126629186730444
156,-36.80102536738749,19.428522137705503
157,-36.831999376746275,18.729207751506962
158,-36.8838249798773,18.031128882853782
159,-36.94136079410087,17.333497439983244
160,-36.96694761710363,16.633965228795923
161,-37.00997856026725,15.935289096435262
162,-37.03591036678708,15.235769588908404
163,-37.085721921085245,14.537544117403389
164,-37.13645529349916,13.839385020260401
165,-37.22318869583653,13.144779148618802
166,-37.249519708062344,12.4452745540698
167,-37.316772650446886,11.748512728378536
168,-37.30525417672498,11.048607502820733
169,-37.26776604093499,10.349612052424243
170,-37.20445466471465,9.65248102482535
171,-37.139324561009595,8.955517561226742
172,-37.06402025558172,8.259579876096799
173,-36.96635248213658,7.566426930470605
174,-36.83333001791215,6.87918241502384
175,-36.66251051696547,6.200344659668168
176,-36.50126329344127,5.519169694695338
177,-36.2346644208652,4.87192550496385
178,-35.909806566524935,4.251871173091685
179,-35.550101690988846,3.6513610545128516
180,-35.16962791987174,3.0637900294512583
181,-34.76097796349569,2.495454553562371
182,-34.370686210136846,1.9143587376592812
183,-34.04701496354207,1.2936841658200762
184,-33.609461180483045,0.7472899062137597
185,-33.15877861159307,0.21167323162386997
186,-32.68101132516813,-0.29993054086236604
187,-32.295148370768445,-0.8839765839291335
188,-31.939796804507477,-1.4870729811625085
189,-31.52192269018131,-2.0486611083305615
190,-31.264662986673546,-2.6996737387388334
191,-30.976408973538092,-3.3375684196316167
192,-30.881815469440923,-4.031147592460948
193,-30.912435603026687,-4.730477562803411
194,-30.84860805022398,-5.4275615200877665
195,-31.03811798477008,-6.101420544445483
196,-31.348459247650595,-6.728866399124376
197,-31.763906936865602,-7.292251895499559
198,-32.20092286167457,-7.839076439081284
199,-32.6659843482532,-8.3622569181717
200,-33.1248750553456,-8.890858203588445
201,-33.57319389030381,-9.428454913233983
202,-34.03025868113357,-9.958635804047445
203,-34.443558875672274,-10.523598589719445
204,-34.826883435124344,-11.109313778288833
205,-35.16421899381351,-11.722669075684939
206,-35.49236242146351,-12.340990910080356
207,-35.85067565947955,-12.94233242990288
208,-36.12610326785418,-13.585869245124071
209,-36.33493276235408,-14.253993666341344
210,-36.51545150959355,-14.930316800571642
211,-36.67119780587821,-15.612770528815258
212,-36.803400987485865,-16.300173117385313
213,-36.889141406455906,-16.994902259249134
214,-37.001968038306885,-17.68574967449013
215,-37.05271916395819,-18.383907481325465
216,-37.081851626328024,-19.083301004055173
