step,x,y
253,56.24037363726709,-20.055459343479573
254,55.69709986613465,-20.49688160118702
255,55.107523261324815,-20.874240087325745
256,54.50207227714689,-21.225564874037385
257,53.88767362814601,-21.56099638732423
258,53.22615446812897,-21.789890251222644
259,52.571243144846484,-22.03705650829749
260,51.913311534657105,-22.27606696060787
261,51.262782876935255,-22.534548034349474
262,50.66384939050613,-22.896872031393347
263,50.09222541007213,-23.30090918932909
264,49.56671589845109,-23.763337295304297
265,49.03974501455507,-24.224099367881728
266,48.534754539019566,-24.708851489711456
267,48.011464244429675,-25.17378940770484
268,47.41782634369268,-25.54472611768186
269,46.84273663395247,-25.943814861886604
270,46.247921575802835,-26.312860992605312
271,45.644357050073516,-26.66741686024981
272,45.01219775706475,-26.968040592284815
273,44.350809925707296,-27.19731365335455
274,43.68780245639829,-27.421860075371168
275,42.99977848693219,-27.550790356686758
276,42.313839142234464,-27.69038697339235
277,41.62571995716824,-27.818808105390936
278,40.936188992143165,-27.939419250280555
279,40.25548418383015,-28.102639849285506
280,39.56146697595796,-28.193964080337807
281,38.88368311921432,-28.368918484505613
282,38.209560240102064,-28.557487686278876
283,37.54568308529579,-28.77944967249799
284,36.88609190354955,-29.013841380889296
285,36.22928359752136,-29.25592163438467
286,35.56822370944181,-29.486138541609684
287,34.89945682391154,-29.692901335211783
288,34.229974255688155,-29.89733492062529
289,33.55929614747816,-30.097811540628367
290,32.88123726966754,-30.27169701507118
291,32.20003593570657,-30.43283280442229
292,31.512814665651494,-30.56597530696705
293,30.81397857861555,-30.606325318816985
294,30.13091941654374,-30.759394522479113
295,29.437633488635463,-30.856113818198004
296,28.74327540654087,-30.944809104599937
297,28.04772224810572,-31.02358602882833
298,27.352852586849497,-31.108180082198874
299,26.65341000960517,-31.13611001484852
300,25.959536734402956,-31.228521474961163
301,25.263828612001646,-31.30591791173214
302,24.567248198551077,-31.375024551044397
303,23.87184387868262,-31.455104710311744
304,23.17269418947628,-31.489596913527553
305,22.47307257779413,-31.512609963461642
306,21.773378900184646,-31.491903502795612
307,21.077587773257168,-31.41525686106233
308,20.3860018711538,-31.307049005470095
309,19.703592804038596,-31.151107140921283
310,19.01739705327455,-31.012776408134368
311,18.339201512845577,-30.83942471664492
312,17.664841599076773,-30.651704960887216
313,16.995993217625802,-30.445205947256603
314,16.325258594469346,-30.244918490587033
315,15.657830294618002,-30.033874740247104
316,14.989690619351357,-29.825094055473386
317,14.32276949250108,-29.61245301860431
318,13.658509199815436,-29.391640284457967
319,12.992988830108144,-29.174654945080693
320,12.329106887879322,-28.95270727831556
321,11.676492489629151,-28.69953846665708
322,11.027335595693017,-28.43763137042792
323,10.392787022644738,-28.14208423638262
324,9.75255281383117,-27.85906452352702
325,9.127978738617587,-27.54298348238235
326,8.512898582350118,-27.208803289423543
327,7.920684897816236,-26.8355969767079
328,7.328647170504811,-26.46211159621768
329,6.777176478593969,-26.030973479179327
330,6.235839858728285,-25.587177733376826
331,5.725386468453212,-25.108181557654426
332,5.212262160493678,-24.632047706115753
333,4.725165154538202,-24.129318647089708
334,4.221973847389802,-23.642699177267257
335,3.742701006153555,-23.132505543777643
336,3.3019383517825798,-22.588696494099494
337,2.8787226715296113,-22.031122742934667
338,2.4801532691617374,-21.455672978405985
339,2.104373664849403,-20.86508878543866
340,1.7515005326281188,-20.260538909451295
341,1.436521964715436,-19.635408121731096
342,1.191927616399892,-18.97953191026121
343,0.9779895675311576,-18.31302571280597
344,0.7523697293181388,-17.650382755698047
345,0.5640968128851411,-16.976177068286695
346,0.41178205787567423,-16.292949276546338
347,0.2801025359767046,-15.605446183089692
348,0.22000538820914,-14.908030716649346
349,0.12699933079908035,-14.21423689044084
