s,x,y,curvature,heading,velocity,throttle
21.240066133760664,1.1790759522680205,4.5735053034974396,-0.12571685107228384,1.0881764130355738,17.49411337607095,0.0
21.415832267521374,1.2635866728570675,4.726679512772377,-0.12260673557636681,1.066626301150294,17.41161337607095,0.0
21.590773401282082,1.3494175468048428,4.8781704006605215,-0.06464582540176272,1.0553170871616129,17.421113092030534,0.11514807223739243
21.76488953504279,1.4388227350912302,5.027690400807684,-0.13456585864517276,1.0318870001181253,17.338613092030535,0.0
21.939100665963096,1.5311052861514882,5.174478278935696,-0.1281872764765335,1.0095553497135545,17.256113092030535,0.0
22.112486796883402,1.6260821057340822,5.318550301363612,-0.12455750864033582,0.9879588052133342,17.173613092030536,0.0
22.285047927803706,1.722219364100126,5.460856050429969,-0.06549843918729863,0.9766563204736591,17.256113092030535,1.0
22.45678405872401,1.8221326549041315,5.601549611850558,-0.13604861716525346,0.9532918573446406,17.173613092030536,0.0
22.629345189644315,1.924662108229601,5.739321197688338,-0.12907624074215418,0.9310183152672329,17.091113092030536,0.0
22.80108132056462,2.0296287288233716,5.874201230434409,-0.12543625211126444,0.9094763786525003,17.008613092030537,0.0
22.971992451484926,2.1355931562181127,6.007245704420907,-0.0658700523243968,0.898218453515958,17.091113092030536,1.0
23.142078582405233,2.2451496454741457,6.138424934233978,-0.13664404269404135,0.8749771969808194,17.008613092030537,0.0
23.31298971332554,2.357043366203854,6.266522893595949,-0.1296659781976249,0.8528158380051757,16.926113092030537,0.0
23.483075844245846,2.4698530623089163,6.392710463923237,-0.06761877570482647,0.8413148220679738,17.008613092030537,1.0
23.65233697516615,2.5861745681041963,6.516801556355199,-0.13948970091621252,0.8177046375391606,16.926113092030537,0.0
23.822423106086458,2.7046612307000792,6.637674387162251,-0.13133247093924816,0.7953668056929004,16.843613092030537,0.0
23.991684237006762,2.8251257040307673,6.755398814808183,-0.1268560672616625,0.7738950042840891,16.761113092030538,0.0
24.160120367927068,2.946300153912176,6.87120142231044,-0.06626342779501322,0.76273384888478,16.843613092030537,1.0
24.327731498847374,3.070706863941921,6.9847518547137435,-0.13678625294270996,0.7398069503347015,16.761113092030538,0.0
24.49616762976768,3.196933632228231,7.095025578584745,-0.12919644514756146,0.7180456009853887,16.678613092030538,0.0
24.663778760687986,3.3237636668061836,7.203338808599923,-0.06701329848171549,0.7068134262401684,16.761113092030538,1.0
24.83056489160829,3.453685410705278,7.309234189380209,-0.13760418549961487,0.6838629565422476,16.678613092030538,0.0
24.998176022528597,3.5852195330984866,7.411783631668374,-0.12922578409286462,0.6622032767263794,16.59611309203054,0.0
25.1649621534489,3.717232515337609,7.512360316325803,-0.06684471248668673,0.6510545057582446,16.678613092030538,1.0
25.330923284369206,3.852165470044561,7.610394551169642,-0.13700441014474135,0.628317098909554,16.59611309203054,0.0
25.49770941528951,3.988490029907033,7.705045020553845,-0.12845954134178836,0.6068918290293601,16.51361309203054,0.0
25.663670546209815,4.125166589224959,7.797724359504562,-0.06640558033965568,0.5958710838167717,16.59611309203054,1.0
25.82880667713012,4.264583989366315,7.887757050868153,-0.1360671199673516,0.5734014860798942,16.51361309203054,0.0
25.994767808050426,4.405174821044752,7.974383604437446,-0.127642806646385,0.5522177415350182,16.43111309203054,0.0
26.159903938970732,4.545994342627905,8.059047705952796,-0.06599763679640597,0.5413191471445762,16.51361309203054,1.0
26.324215069891036,4.689377195356814,8.140970225925319,-0.13528263540969884,0.5190907043265293,16.43111309203054,0.0
